Sample	1.0	2.0	3.0	4.0	5.0	6.0	7.0	8.0	9.0	>100	>5k	>500	>50	>10k+	>1k	>10
230929-MiFishU-COL-083-S1_S83_L001_R2_001										10.180312487251662	0.0	8.107942724268757	2.4374821523273362	49.58593399420715	9.101293191367846	5.4460898298861835
230929-MiFishU-COL-083-S2_S84_L001_R1_001										7.853703035831725	32.04489042578017	6.538388102764283	0.8995056961622505	36.9688355219891	2.5606211680845195	4.497528480811253
230929-MiFishU-COL-083-S2_S84_L001_R2_001										9.792731824256954	15.821965759382225	11.201391688058212	1.7735536839425505	29.989180473937672	8.70441479092857	6.177737234019984
230929-MiFishU-COL-083-S3_S85_L001_R1_001										4.225306492623123	10.011822436717575	5.086886812314768	1.5871216415372407	55.244789220528936	13.24436814744036	3.5677846697005524
230929-MiFishU-COL-083-S3_S85_L001_R2_001										11.148719775859556	0.0	7.747744829708327	1.5984582246910781	45.93907396310752	13.197402302945893	5.21482825076522
230929-MiFishU-COL-084-B1_S92_L001_R1_001										6.171890021149779	12.304613785098308	4.952751251539946	1.6770279219808157	46.13357830046929	17.70101191366333	3.1603608992572654
230929-MiFishU-COL-084-B1_S92_L001_R2_001										7.374650174111816	17.220335120738888	5.631395671772522	2.590669885420895	25.324901906328556	20.443362031518156	5.723258347753637
230929-MiFishU-COL-084-B2_S93_L001_R1_001										2.840317061348643	2.229936233633928	4.347258220404656	1.353402662688404	71.73150209410255	8.27859835896662	2.960477623723294
230929-MiFishU-COL-084-B2_S93_L001_R2_001										7.1695802216875295	5.490525020389564	4.013188637570783	2.5280156963362637	45.99305158487138	15.588075660520289	5.074897181451156
230929-MiFishU-COL-084-B3_S94_L001_R1_001										5.6004088550764015	22.65975753341355	4.567273480055377	1.4885688778480768	44.792920079183325	9.801524149620256	3.4215735745060747
230929-MiFishU-COL-084-B3_S94_L001_R2_001										8.816261046203211	22.35893852941557	5.73302798587121	3.048946163102123	23.618496810671637	15.82954883618626	5.353284425985587
230929-MiFishU-COL-084-S1_S89_L001_R1_001										5.18629901938174	11.378123818045959	3.01011983284287	1.1337533786588685	57.440429516332884	12.61519727677789	3.290560050184039
230929-MiFishU-COL-084-S1_S89_L001_R2_001										6.31912989732567	0.0	6.149389765777069	3.308087563767862	47.930369646036475	17.140063283549047	4.540548518925102
230929-MiFishU-COL-084-S2_S90_L001_R1_001										3.5613485687027118	4.014081085497984	3.150134936374518	1.7111080683559847	69.71285716178673	10.377070975207927	2.4964333511481738
230929-MiFishU-COL-084-S2_S90_L001_R2_001										6.5785347367305205	0.0	2.942098823778837	1.9862811005154524	57.545173871370956	15.49626109194666	4.074592651157449
230929-MiFishU-COL-084-S3_S91_L001_R1_001										5.176910695123405	0.0	1.286216764039585	1.4032133063073806	67.65753547156314	15.461428401096935	3.2207583164421125
230929-MiFishU-COL-084-S3_S91_L001_R2_001										7.6047752474067005	3.919756766424228	5.259627995707643	2.189400262310719	51.494873017765585	12.478389173721235	4.6925301061166085
230929-MiFishU-COL-085-B1_S98_L001_R1_001										6.920167515779176	0.0	3.8908045291303264	2.9446505911970697	39.81005333301517	33.89688950401489	3.525706036056459
230929-MiFishU-COL-085-B1_S98_L001_R2_001										12.136542063880306	0.0	6.564614081347762	3.1093028527794018	35.8416952024149	21.110090320117404	5.110185770703829
230929-MiFishU-COL-085-B2_S99_L001_R1_001										7.600020248721799	10.834753556181766	5.271417241786612	2.7470765907902064	34.25408771071326	24.698378414862564	4.225233282149064
230929-MiFishU-COL-085-B2_S99_L001_R2_001										12.31459764102391	0.0	4.825945362199011	3.410222229721749	29.920861245633866	23.306278791151307	6.506589271552234
230929-MiFishU-COL-085-B3_S100_L001_R1_001										6.359174245705211	7.521293489244983	8.260430200664068	2.3458928829219	36.754727876425584	25.24036379385015	3.9021221307925504
230929-MiFishU-COL-085-B3_S100_L001_R2_001										11.455175400606322	0.0	8.715172513353545	3.073480583225061	32.97098310957124	20.490832972426738	5.988162263606179
230929-MiFishU-COL-085-S1_S95_L001_R1_001										2.9110737439615875	13.58144688626887	3.338744010186328	1.2460756393184491	59.914660342330606	9.52343924652275	3.33096818716406
230929-MiFishU-COL-085-S1_S95_L001_R2_001										4.264066949836222	7.496865371344148	6.800929210851161	2.5961529115597326	42.587210715084126	17.863009437905195	4.711176773616633
230929-MiFishU-COL-085-S2_S96_L001_R1_001										9.891299445221236	0.0	1.547065987100266	1.3914573090974696	58.39159262099138	16.48775427360065	3.094131974200532
230929-MiFishU-COL-085-S2_S96_L001_R2_001										13.587569347345632	19.90212439673447	4.706598710026611	1.7500338279734788	27.560777592350366	11.370709485363765	4.950160119074467
230929-MiFishU-COL-085-S3_S97_L001_R1_001										9.659652168707158	0.0	6.070584009339361	2.442601849911695	46.65489268716138	21.160235878708058	3.1580207740892625
230929-MiFishU-COL-085-S3_S97_L001_R2_001										14.640644176370222	0.0	2.340826772832041	3.448379082228276	41.06025683240039	15.610500793246922	4.71458077648397
230929-MiFishU-COL-FN-3-17_S36_L001_R1_001										3.985215605749487	0.0	1.4537987679671458	1.2008213552361395	74.05503080082136	7.7930184804928135	4.639014373716632
230929-MiFishU-COL-FN-3-17_S36_L001_R2_001										7.273921971252567	0.0	0.8459958932238193	2.373716632443532	63.18521560574949	7.119507186858316	5.6000000000000005
230929-MiFishU-COL-FN-3-19_S37_L001_R1_001										4.144965277777778	0.0	1.655688316993464	1.519097222222222	78.45179738562092	3.922845179738562	4.2062397875816995
230929-MiFishU-COL-FN-3-19_S37_L001_R2_001										8.138020833333332	0.0	1.6173917483660132	2.1458843954248366	65.04289215686273	4.31985294117647	5.563214869281046
230929-MiFishU-COL-FN-3-20_S38_L001_R1_001										10.833907649896624	0.0	18.566505858028943	0.7718814610613369	0.0	44.50723638869745	4.107512060647829
230929-MiFishU-COL-FN-3-20_S38_L001_R2_001										10.889042039972432	0.0	18.097863542384562	1.6264645072363888	0.0	40.289455547898	2.7291523087525844
230929-MiFishU-COL-FN-3-22_S64_L001_R1_001										4.0617096611026815	0.0	1.7349519473950428	1.468133535660091	81.66413758219524	1.708396560445119	3.2144663631765305
230929-MiFishU-COL-FN-3-22_S64_L001_R2_001										5.039200809307031	0.0	4.295649974709155	2.0422357106727365	71.20005058168944	0.0	4.955741021750127
230929-MiFishU-COL-FN-3-23_S65_L001_R1_001										3.4291375084140876	0.0	0.0	1.1430458361380291	74.6650240674651	11.280592351753304	3.23354966534158
230929-MiFishU-COL-FN-3-23_S65_L001_R2_001										5.044642290155835	0.0	1.0427118127436912	1.5469220315734662	64.22266532887969	11.074844101248459	4.553132580616483
230929-MiFishU-COL-FN-3-24_S66_L001_R1_001										4.067985511284481	0.0	0.0	5.99052660908331	0.0	67.59543048202842	4.876010030649206
230929-MiFishU-COL-FN-3-24_S66_L001_R2_001										3.3714126497631653	0.0	0.0	3.817219281136807	0.0	57.982724993034275	7.021454444134855
230929-MiFishU-COL-FN-3-25_S101_L001_R1_001										5.189082242906606	0.0	0.0	1.1871037366788075	62.59723908449121	12.469085840190656	4.528081298619542
230929-MiFishU-COL-FN-3-25_S101_L001_R2_001										5.467871756823598	0.0	0.0	2.2168262961464094	52.232564413867536	10.958226538963082	7.468861009937497
230929-MiFishU-COL-FN-3-26_S102_L001_R1_001										7.477066866670514	0.0	6.802053885651647	0.6865516644550856	66.8147464374315	0.0	4.107771303294294
230929-MiFishU-COL-FN-3-26_S102_L001_R2_001										10.673282178503433	56.04338544972018	4.055847227831304	1.9154214504125078	0.0	0.0	5.827035135291063
230929-MiFishU-COL-FN-3-27_S103_L001_R1_001										8.474341192787795	0.0	7.975034674063801	3.8834951456310676	0.0	54.70180305131761	4.618585298196948
230929-MiFishU-COL-FN-3-27_S103_L001_R2_001										4.632454923717059	0.0	14.701803051317613	4.895977808599168	0.0	39.79195561719834	6.657420249653259
230929-MiFishU-COL-FN-3-28_S68_L001_R1_001										20.45616535994298	0.0	0.0	2.1952957947255882	0.0	60.413399857448326	4.975053456878118
230929-MiFishU-COL-FN-3-28_S68_L001_R2_001										7.854597291518176	0.0	0.0	1.9529579472558802	0.0	66.62865288667142	5.0605844618674265
230929-MiFishU-EN-8-22-23_S67_L001_R1_001										3.755458515283843	65.00436681222708	0.0	0.7336244541484715	0.0	11.580786026200872	3.353711790393013
230929-MiFishU-EN-8-22-23_S67_L001_R2_001										5.6943231441048034	61.3886462882096	0.0	0.794759825327511	0.0	11.240174672489083	3.9301310043668125
230929-MiFishU-EN-8-23-23_S39_L001_R1_001										5.595134665508254	21.739357080799305	1.320590790616855	1.7688966116420506	26.950477845351866	20.182450043440486	3.784535186794092
230929-MiFishU-EN-8-23-23_S39_L001_R2_001										4.396177237185057	21.41268462206777	1.2927888792354474	2.3023457862728063	26.284969591659426	19.532580364900088	4.519548218940052
230929-MiFishU-EN-9-1-23_S69_L001_R1_001										5.000147845885449	25.77840858688903	2.250214376533901	1.061533457523877	35.41500340045536	14.406103078151336	2.8918655193825957
230929-MiFishU-EN-9-1-23_S69_L001_R2_001										2.951003873562199	22.86880156125255	2.749933469351548	2.9421331204352583	35.13409621810225	14.400189242733374	3.6133534403737544
230929-MiFishU-NEG-PCR_S70_L001_R1_001										4.2201571182218816	0.0	6.152998658746887	1.7915309446254073	62.749089863958616	6.770933128951906	2.993868557194865
230929-MiFishU-NEG-PCR_S70_L001_R2_001										3.8680781758957656	0.0	7.714600498179728	2.476528070511592	61.280896723510246	6.720636137191033	3.3603180685955163
230929-MiFishU-POS-PCR_S71_L001_R1_001										6.083768011155296	0.0	0.0	1.7507617621236378	78.83075969632804	0.0	4.01797242162888
230929-MiFishU-POS-PCR_S71_L001_R2_001										5.004389815627744	0.0	0.0	2.892113825336983	70.52626142643186	0.0	5.810050095543047
